source,target,source_label,target_label,source_type,target_type,distance,source_base_queriability,pairwise_influence
field:cf_22f759c45e42f4,field:cf_22f759c45e42f4,Admit date/time,Admit date/time,field,field,0.0,0.9583333333333334,0.9583333333333334
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_22f759c45e42f4,Problem/Diagnosis,Admit date/time,canonical_group,field,14.62374413453205,0.02,1.9625551253465383e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_22f759c45e42f4,structure,Admit date/time,canonical_subgroup,field,15.62374413453205,0.02,1.0557456131530884e-06
field:cf_2db2fd852fb674,field:cf_22f759c45e42f4,Problem,Admit date/time,field,field,17.65669505664883,0.9583333333333334,1.6030717317098427e-05
field:cf_49398dcbba5447,field:cf_22f759c45e42f4,Secondary Diagnosis,Admit date/time,field,field,17.59184434005851,1.0815217391304348,1.883360623731032e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,field:cf_22f759c45e42f4,Procedure undertaken,Admit date/time,canonical_group,field,15.63817128575317,0.02,1.0463442536361592e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_22f759c45e42f4,Procedure list,Admit date/time,canonical_subgroup,field,16.63817128575317,0.02,5.628750710527225e-07
field:cf_18704e514938d4,field:cf_22f759c45e42f4,Procedure,Admit date/time,field,field,17.63817128575317,0.6770833333333334,1.1456876814151245e-05
family:openEHR-EHR-COMPOSITION.demographic_data.v1,field:cf_22f759c45e42f4,openEHR-EHR-COMPOSITION.demographic_data.v1,Admit date/time,composition_family,field,16.683148275192355,0.02,5.473957164993521e-07
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,field:cf_22f759c45e42f4,Demographic data,Admit date/time,canonical_group,field,17.683148275192355,0.02,2.9446848085397757e-07
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_22f759c45e42f4,components,Admit date/time,canonical_subgroup,field,18.683148275192355,0.02,1.5840768132235128e-07
field:cf_7f3b6795a0e812,field:cf_22f759c45e42f4,birth date,Admit date/time,field,field,22.974656600380623,1.09375,6.767470767969721e-07
field:cf_e7551706658b4a,field:cf_22f759c45e42f4,gender,Admit date/time,field,field,24.308689460179473,0.39375,1.0654271541068105e-07
field:cf_19e1b0f55ef007,field:cf_22f759c45e42f4,race,Admit date/time,field,field,25.97627414565072,0.1846590909090909,1.7768703270661626e-08
field:cf_4122372d727029,field:cf_22f759c45e42f4,ethnic group,Admit date/time,field,field,25.97627414565072,0.1846590909090909,1.7768703270661626e-08
field:cf_7ab0248b87b82e,field:cf_22f759c45e42f4,educational level,Admit date/time,field,field,25.0325524972082,0.39375,6.801653962959325e-08
field:cf_eee397355aecbe,field:cf_22f759c45e42f4,nationality,Admit date/time,field,field,25.032552497208204,0.39375,6.8016539629593e-08
schema:root,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,EHR Schema,Problem/Diagnosis,root,canonical_group,7.6038224260709395,0.02,0.0001434482147228634
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Problem/Diagnosis,composition_family,canonical_group,10.130840578386778,0.02,2.9940822272392416e-05
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,HCPA,Problem/Diagnosis,canonical_group,canonical_group,16.402864123214158,0.02,7.279073551854911e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,components / General data,Problem/Diagnosis,canonical_subgroup,canonical_group,19.278265165168705,0.02,1.0308716348583614e-07
field:cf_5cd62eaa6e16a8,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,issue date,Problem/Diagnosis,field,canonical_group,24.13332975029077,0.5096153846153846,1.375494483304939e-07
field:cf_775d9002cb4e7b,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,reason for encounter,Problem/Diagnosis,field,canonical_group,24.361621052827388,0.425,9.957147665774146e-08
field:cf_b87e8363f020f7,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,healthcare unit,Problem/Diagnosis,field,canonical_group,24.36162105282739,0.425,9.957147665774127e-08
field:cf_8b431261fa7dca,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,State,Problem/Diagnosis,field,canonical_group,24.36162105282739,0.425,9.957147665774127e-08
field:cf_16800b2d3f5ef6,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,patient age,Problem/Diagnosis,field,canonical_group,24.183395034277346,0.49038461538461536,1.2831352971200616e-07
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Patient discharge,Problem/Diagnosis,canonical_group,canonical_group,18.69149259887022,0.02,1.7613031123730363e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Components,Problem/Diagnosis,canonical_subgroup,canonical_group,19.69149259887022,0.02,7.978805997635904e-08
field:cf_469c691048a0ce,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,date of discharge,Problem/Diagnosis,field,canonical_group,21.672161627187812,0.4168269230769231,5.17454967835269e-07
field:cf_49533263f29569,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,reason for discharge,Problem/Diagnosis,field,canonical_group,21.7112046231355,0.39375,4.771166223296403e-07
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Bariatric surgery evaluation,Problem/Diagnosis,canonical_group,canonical_group,18.139151710556064,0.02,2.480611966936337e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Components,Problem/Diagnosis,canonical_subgroup,canonical_group,19.139151710556064,0.02,1.1237317132161585e-07
field:cf_505d09ec39545c,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,duration of follow-up (months),Problem/Diagnosis,field,canonical_group,21.892399061065078,0.5584935897435898,6.048299544016925e-07
field:cf_ac2de786b38da7,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Baros score,Problem/Diagnosis,field,canonical_group,22.279892062691403,0.37259615384615385,3.173336313458697e-07
field:cf_8f20b6e7578a41,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Baros table,Problem/Diagnosis,field,canonical_group,22.279892062691403,0.37259615384615385,3.173336313458697e-07
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Problem/Diagnosis,Problem/Diagnosis,canonical_group,canonical_group,16.814822589979514,0.02,5.638338023248868e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,structure,Problem/Diagnosis,canonical_subgroup,canonical_group,20.026211523837006,0.02,6.483516561630872e-08
field:cf_bd9db9ae67063d,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Problem,Problem/Diagnosis,field,canonical_group,23.901168784115416,0.425,1.324699929185762e-07
field:cf_4e7e8ca2916a1e,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Secondary Diagnosis,Problem/Diagnosis,field,canonical_group,23.901168784115416,0.425,1.324699929185762e-07
field:cf_0a229c157b8d2a,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Associated causes,Problem/Diagnosis,field,canonical_group,23.901168784115416,0.425,1.324699929185762e-07
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Procedure undertaken,Problem/Diagnosis,canonical_group,canonical_group,18.038502668039893,0.02,2.640340000563249e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Procedure list,Problem/Diagnosis,canonical_subgroup,canonical_group,19.038502668039893,0.02,1.196089445609868e-07
field:cf_0b6364bb149692,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Procedure,Problem/Diagnosis,field,canonical_group,24.339609112783236,0.39375,9.351764814343546e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Body mass index,Problem/Diagnosis,canonical_group,canonical_group,19.161459736011622,0.02,1.3161019701469454e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index::Single,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Single,Problem/Diagnosis,canonical_subgroup,canonical_group,20.161459736011622,0.02,5.962018813877407e-08
field:cf_c75844f7868470,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Body Mass Index,Problem/Diagnosis,field,canonical_group,21.161459736011622,0.43850524475524477,7.471443189663862e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_radiotherapy,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,components / radiotherapy,Problem/Diagnosis,canonical_subgroup,canonical_group,21.189025750439814,0.02,3.15288599391465e-08
field:cf_ed2fd195fdc918,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,date of beginning of radiotherapy,Problem/Diagnosis,field,canonical_group,22.189025750439814,0.22115384615384615,1.992687186819257e-07
field:cf_af0c9a7d79fe64,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Invaded regional linphonodes,Problem/Diagnosis,field,canonical_group,24.454950430518466,0.23173076923076924,5.123887810499541e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Clinical_cTNM_,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,structure / Tumour - TNM Cancer staging / Clinical (cTNM),Problem/Diagnosis,canonical_subgroup,canonical_group,21.22366965485483,0.02,3.085886583125616e-08
field:cf_3c63f8bfbf5fd7,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Clinical staging,Problem/Diagnosis,field,canonical_group,22.22366965485483,0.3653846153846154,3.2223045297371963e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,structure / Tumour - TNM Cancer staging / Pathological (pTNM),Problem/Diagnosis,canonical_subgroup,canonical_group,20.93746009524689,0.02,3.6850678138940945e-08
field:cf_c4703128fab784,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Histopathological grading (G),Problem/Diagnosis,field,canonical_group,22.92837805762505,0.29423076923076924,1.6763041101164295e-07
field:cf_72eaea6790449d,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,date of pathological identification,Problem/Diagnosis,field,canonical_group,22.946625372259373,0.28365384615384615,1.5978649867209278e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,structure / Tumour - TNM Cancer staging,Problem/Diagnosis,canonical_subgroup,canonical_group,21.376274899062768,0.02,2.8073016351240778e-08
field:cf_8e35971b63e360,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,topography,Problem/Diagnosis,field,canonical_group,22.376274899062768,0.26298076923076924,2.109839574950306e-07
field:cf_e5c01940113606,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,irradiated area 1,Problem/Diagnosis,field,canonical_group,25.418707439876854,0.1610576923076923,1.9592672687288903e-08
field:cf_fc5be63ab59287,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,irradiated area 2,Problem/Diagnosis,field,canonical_group,24.661880818107193,0.31490384615384615,6.12456522457225e-08
field:cf_821e1930333a5c,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,irradiated area 3,Problem/Diagnosis,field,canonical_group,25.757829584641147,0.10336538461538461,1.0190005840591653e-08
field:cf_c9b3a708f95249,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,fields/insertions 1,Problem/Diagnosis,field,canonical_group,25.248928480380787,0.1923076923076923,2.5991059773518435e-08
field:cf_bbec72e0a270f7,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,fields/insertions 2,Problem/Diagnosis,field,canonical_group,25.02823680633768,0.23557692307692307,3.650766746014393e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_chemotherapy,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,components / chemotherapy,Problem/Diagnosis,canonical_subgroup,canonical_group,20.771756552395203,0.02,4.083788554015673e-08
field:cf_ccf42da6435cdd,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,duration of treatment,Problem/Diagnosis,field,canonical_group,23.790697521504498,0.16538461538461538,5.520386278334646e-08
field:cf_e7f0fa8ccde04c,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,schema,Problem/Diagnosis,field,canonical_group,23.716333337599817,0.1923076923076923,6.721938092361766e-08
field:cf_ec7d5ae391fa0a,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,date of beginning of chemotherapy,Problem/Diagnosis,field,canonical_group,23.80987918380845,0.15865384615384615,5.233112379193218e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_transplantation,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,components / transplantation,Problem/Diagnosis,canonical_subgroup,canonical_group,21.067135301055004,0.02,3.4003905768070336e-08
field:cf_c89fef6e42073d,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,indicator of transplantation,Problem/Diagnosis,field,canonical_group,23.067135301055004,0.15096153846153845,7.891669749226022e-08
field:cf_d7a40eea03f1d2,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,number of transplantations,Problem/Diagnosis,field,canonical_group,23.067135301055004,0.15096153846153845,7.891669749226022e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Body weight,Problem/Diagnosis,canonical_group,canonical_group,19.607203694945674,0.02,9.983144823593527e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight::Simple,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Simple,Problem/Diagnosis,canonical_subgroup,canonical_group,20.607203694945674,0.02,4.5224229284666954e-08
field:cf_cc107606becdfc,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Weight,Problem/Diagnosis,field,canonical_group,21.607203694945674,0.11971153846153845,1.5471896471727774e-07
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Height/Length,Problem/Diagnosis,canonical_group,canonical_group,19.516380354378747,0.02,1.0561429352004251e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length::Simple,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Simple,Problem/Diagnosis,canonical_subgroup,canonical_group,20.516380354378747,0.02,4.7843891982819525e-08
field:cf_1b05aa3c7da77f,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Height/Length,Problem/Diagnosis,field,canonical_group,21.516380354378747,0.18221153846153845,2.491372925263537e-07
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,openEHR-EHR-COMPOSITION.hospitalisation.v1,Problem/Diagnosis,composition_family,canonical_group,4.876822959187598,0.02,0.0007779900746094467
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Patient discharge,Problem/Diagnosis,canonical_group,canonical_group,9.900610724146532,0.02,4.100998645742412e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,Components,Problem/Diagnosis,canonical_subgroup,canonical_group,10.900610724146532,0.02,1.857776345314041e-05
